,MouseID,MouseAge,MouseDevelopment,BrainArea,CellID,CellTarget,CellType,CellLayer,Rin,RMP,Tau,Rheobase,MaxFiringFrequency,AdaptationIndex,VoltageSag,AP_Threshold,AP_Height,AP_HalfWidth,AP_AHP
140,OLL30,15,P14-P18,V1,OLL30.1,Pyramidal,Pyr,23.0,276.33314108883394,-74.17597745311708,0.11277775621191011,14.627118644067815,26.0,2.0121703853955375,2.9296875,-40.771484375,78.643798828125,0.0023500000000000743,13.61083984375
141,OLL30,15,P14-P18,V1,OLL30.2,Pyramidal,Pyr,4.0,391.56089632415086,-68.60803089854086,0.13721560478280595,10.0,34.0,1.2230769230769232,0.18310546875,-42.572021484375,66.802978515625,0.0022500000000000853,12.939453125
142,OLL30,15,P14-P18,V1,OLL30.3,Pyramidal,Pyr,6.0,508.48871425683615,-70.80231385874559,0.07520926714999981,5.982702702702713,34.0,1.2984886649874054,12.603759765625,-33.294677734375,72.174072265625,0.0018000000000000238,20.56884765625
143,OLL31,16,P14-P18,V1,OLL31.1,Pyramidal,Pyr,5.0,193.37430627021428,-67.7345228770031,0.05839432530801202,10.0,32.0,1.314863676341249,9.185791015625,-45.34912109375,88.470458984375,0.0015000000000000568,16.17431640625
144,OLL31,16,P14-P18,V1,OLL31.2,Pyramidal,Pyr,4.0,349.81228505597664,-66.91823480245023,0.09594077253554534,20.0,46.0,1.3914863921842289,1.220703125,-37.872314453125,67.81005859375,0.0015500000000001624,14.6484375
145,OLL31,16,P14-P18,V1,OLL31.3,Pyramidal,Pyr,6.0,405.1022303872018,-65.74009281507277,0.027123477765741127,16.534979423868265,48.0,1.200902934537246,3.3721923828125,-36.68212890625,57.098388671875,0.0018000000000000238,15.44189453125
146,OLL31,16,P14-P18,V1,OLL31.4,Pyramidal,Pyr,6.0,305.0920523193905,-70.51704546526068,0.07353656741447326,40.0,24.0,1.2636072572038421,0.823974609375,-37.139892578125,46.142578125,0.0017499999999999183,15.045166015625
147,OLL31,16,P14-P18,V1,OLL31.5,Pyramidal,Pyr,6.0,287.8959986005873,-69.8858277908087,0.09906605020237057,17.15384615384616,36.0,7.9025423728813555,0.823974609375,-38.726806640625,51.513671875,0.0021999999999999797,0.0
148,OLL31,16,P14-P18,V1,OLL31.6,Pyramidal,Pyr,4.0,306.7957384139055,-70.08695115046338,0.1044987873416545,9.333333333333304,42.0,1.2301101591187271,1.800537109375,-37.41455078125,65.3076171875,0.0016499999999999293,18.9208984375
149,OLL5,17,P14-P18,V1,OLL5.1,Pyramidal,Pyr,4.0,286.846332479077,-73.3900279961946,0.05439453589775861,50.0,24.0,2.1109324758842445,1.15966796875,-42.29736328125,86.639404296875,0.002650000000000041,15.594482421875
150,OLL5,17,P14-P18,V1,OLL5.2,Pyramidal,Pyr,4.0,344.3897150575134,-72.05673369388276,0.12225865579969564,20.0,24.0,1.4294140778607944,0.42724609375,-42.633056640625,81.97021484375,0.0024999999999999467,19.95849609375
151,OLL6,17,P14-P18,V1,OLL6.1,Pyramidal,Pyr,4.0,303.6305692258668,-78.53134835885433,0.17219074420063438,12.449877750611215,16.0,1.3319502074688796,0.213623046875,-29.47998046875,57.281494140625,0.0023999999999999577,17.822265625
152,OLL6,17,P14-P18,V1,OLL6.2,Pyramidal,Pyr,23.0,263.4550565984,-72.67794865781649,0.0685651161050104,27.000000000000007,20.0,1.4748792270531401,1.068115234375,-37.04833984375,67.474365234375,0.0023999999999999577,20.233154296875
153,OLL6,17,P14-P18,V1,OLL6.3,Pyramidal,Pyr,5.0,121.1981687187042,-61.82175622677195,0.03471121991980511,20.0,32.0,7.2792792792792795,13.275146484375,-40.985107421875,86.42578125,0.0016500000000001513,1.312255859375
154,OLL7 ,17,P14-P18,S1BF,OLL7.1,Pyramidal,Pyr,4.0,344.54085482670496,-69.91912025243036,0.11405899331626487,30.0,26.0,1.642929292929293,4.08935546875,-31.097412109375,66.2841796875,0.0020999999999999908,22.613525390625
155,SA103,17,P14-P18,S1BF,SA103.1,Pyramidal,Pyr,4.0,376.48336426786176,-76.42572992375864,0.07322839716687586,40.0,36.0,1.3440968718466195,2.532958984375,-36.651611328125,68.42041015625,0.0020500000000001073,19.34814453125
156,SA103,17,P14-P18,S1BF,SA103.2,LHX6,PV,4.0,62.790986533477145,-61.265789225250394,,189.50000000000003,100.0,1.271341463414634,0.3662109375,-46.38671875,75.592041015625,0.0005999999999999339,21.759033203125
157,SA103,17,P14-P18,S1BF,SA103.3,LHX6,PV,4.0,87.82033495160546,-55.364436673895916,,155.84615384615392,124.0,1.3274021352313168,0.213623046875,-44.25048828125,62.8662109375,0.0005999999999999339,17.27294921875
158,SA103,17,P14-P18,S1BF,SA103.4,Pyramidal,Pyr,4.0,298.37951403693364,-80.00397780013567,0.0649123980150835,30.0,30.0,2.4571865443425076,2.777099609375,-41.3818359375,72.08251953125,0.0018499999999999073,20.69091796875
159,SA103,17,P14-P18,S1BF,SA103.5,LHX6,PV,4.0,61.29153158849537,-65.38211004846,,357.3333333333332,78.0,0.9856,3.11279296875,-31.829833984375,54.229736328125,0.0005500000000000504,20.20263671875
160,SA107,17,P14-P18,V1,SA107.1,Pyramidal,Pyr,4.0,295.5616876468224,-75.5284400887117,0.05214825321672946,30.0,36.0,1.3395107487027427,0.8544921875,-41.3818359375,65.338134765625,0.0020499999999998852,14.22119140625
161,SA107,17,P14-P18,V1,SA107.2,Pyramidal,Pyr,4.0,349.80992218325395,-73.39400879582344,0.19015566286356128,20.0,36.0,1.6346346346346345,0.274658203125,-38.02490234375,62.225341796875,0.0021499999999998742,17.08984375
162,SA107,17,P14-P18,V1,SA107.3,LHX6;SSTCre,SST,4.0,228.22910117998188,-61.68653810401261,0.025396424612840564,35.61538461538464,62.0,1.2851985559566788,2.655029296875,-42.144775390625,58.837890625,0.0012499999999999734,9.46044921875
163,SA107,17,P14-P18,V1,SA107.4,LHX6,PV,5.0,199.547568935166,-70.96315287718639,0.02512170419540159,46.21739130434776,70.0,1.126865671641791,1.190185546875,-36.62109375,68.206787109375,0.0007999999999999119,23.0712890625
164,SA108,18,P14-P18,S1BF,SA108.1,LHX6,PV,4.0,159.34367206857254,-74.60649306434095,0.025214485728925925,140.2857142857142,90.0,2.6580645161290324,0.732421875,-36.163330078125,63.41552734375,0.0006500000000000394,13.3056640625
165,SA109,18,P14-P18,S1BF,SA109.1,SSTCre,SST,4.0,106.7294728434828,-70.43322029256153,,209.8893280632413,110.0,2.3901960784313725,2.716064453125,-37.994384765625,57.92236328125,0.0009000000000001229,8.575439453125
166,SA109,18,P14-P18,S1BF,SA109.2,SSTCre,SST,4.0,108.97786883353693,-67.33426757717132,,104.8461538461539,118.0,1.9619047619047618,6.011962890625,-45.379638671875,77.728271484375,0.0007500000000000284,8.270263671875
167,SA109,18,P14-P18,S1BF,SA109.3,SSTCre,SST,5.0,337.9238324215082,-64.60078804837926,0.03403768977777291,10.0,76.0,1.1793478260869565,12.786865234375,-43.212890625,46.173095703125,0.0014000000000000679,10.528564453125
168,SA109,18,P14-P18,S1BF,SA109.4,SSTCre,SST,4.0,153.08543703856216,-65.71352248328287,,67.66666666666661,92.0,1.312242090784044,10.101318359375,-40.740966796875,58.441162109375,0.0009500000000000064,10.80322265625
169,SA111,6,P5-P8,S1BF,SA111.1,Pyramidal,Pyr,4.0,1452.63671875,-79.25720214843749,0.08298173683899583,15.0,18.0,1.639344262295082,6.65283203125,-32.745361328125,68.29833984375,0.0029999999999998916,13.580322265625
170,SA111,6,P5-P8,S1BF,SA111.2,Pyramidal,Pyr,4.0,1124.5727539062516,-57.815551757812486,0.1001667557637612,10.714285714285712,24.0,1.4470108695652173,0.701904296875,-30.731201171875,50.933837890625,0.0033999999999998476,14.129638671875
171,SA111,6,P5-P8,S1BF,SA111.3,Pyramidal,Pyr,4.0,859.50069686058,-57.04252046640645,0.07723666515107505,13.222222222222209,14.0,1.2926136363636365,8.23974609375,-29.205322265625,57.159423828125,0.003650000000000153,12.664794921875
172,SA111,6,P5-P8,S1BF,SA111.4,Pyramidal,Pyr,4.0,798.4064118382612,-62.33447311732766,0.07889835274736406,11.427762039660061,20.0,1.2286852589641435,7.232666015625,-30.853271484375,54.8095703125,0.0029000000000001247,13.336181640625
173,SA120,7,P5-P8,S1BF,SA120.1,SSTCre,SST,4.0,1041.119249286338,-52.08633674704083,0.07531067390831853,10.0,32.0,1.1616809116809117,4.08935546875,-41.717529296875,72.235107421875,0.0025999999999999357,12.542724609375
174,SA120,7,P5-P8,S1BF,SA120.2,SSTCre,SST,4.0,517.9622145717739,-59.69411104188155,0.06420923296236722,35.0,30.0,1.1628440366972477,0.54931640625,-41.107177734375,57.159423828125,0.0023500000000000743,16.876220703125
175,SA120,7,P5-P8,S1BF,SA120.3,Pyramidal,Pyr,4.0,669.1304871552394,-58.27150050764041,0.056410703842027614,34.22461538461536,12.0,1.2529644268774704,4.94384765625,-31.8603515625,57.525634765625,0.0030000000000001137,11.688232421875
176,SA121,7,P5-P8,S1BF,SA121.1,Pyramidal,Pyr,4.0,820.8684282586927,-58.34683899724758,0.08902885079500421,15.0,8.0,2.2454282964388836,6.866455078125,-31.005859375,69.091796875,0.0028000000000001357,16.90673828125
177,SA122,8,P5-P8,S1BF,SA122.1,SSTCre,FS,4.0,212.0888520093342,-71.86890191964257,0.09672478648151955,141.0,32.0,1.3803191489361701,11.383056640625,-32.440185546875,64.94140625,0.0015500000000001624,19.378662109375
178,SA122,8,P5-P8,S1BF,SA122.2,SSTCre,SST,4.0,533.31644145887,-56.77273322587532,0.14003568118972273,12.30769230769229,44.0,1.3368298368298368,0.946044921875,-43.15185546875,69.091796875,0.0021999999999999797,13.275146484375
179,SA122,8,P5-P8,S1BF,SA122.3,SSTCre,SST,4.0,833.927126316165,-56.54598924336134,0.07891533074994676,12.272727272727277,26.0,1.6385454545454545,4.94384765625,-29.022216796875,44.12841796875,0.003049999999999997,19.378662109375
180,SA122,8,P5-P8,S1BF,SA122.4,Pyramidal,Pyr,4.0,798.5307414082188,-61.0924600678377,0.10007538618922467,14.99999999999999,20.0,1.6210743801652892,5.79833984375,-32.04345703125,60.760498046875,0.0024999999999999467,17.913818359375
181,SA123,8,P5-P8,S1BF,SA123.1,SSTCre,SST,4.0,504.0024266098477,-58.567301432291686,0.060761841737155146,29.999999999999982,40.0,1.1704545454545454,3.90625,-40.34423828125,71.83837890625,0.0019000000000000128,17.578125
182,SA123,8,P5-P8,S1BF,SA123.2,Pyramidal,Pyr,4.0,930.6990473281089,-58.884483712811395,0.050876644834557345,5.454545454545448,26.0,1.5528781793842035,4.39453125,-34.515380859375,66.162109375,0.0028000000000001357,19.195556640625
183,SA129,6,P5-P8,V1,SA129.1,SSTCre,SST,5.0,1123.6062567710335,-63.71808157093198,0.11075479298003248,10.0,32.0,1.0445956160241874,4.45556640625,-39.215087890625,60.97412109375,0.0037000000000000366,15.655517578125
184,SA129,6,P5-P8,V1,SA129.2,SSTCre,SST,4.0,1176.868785511364,-53.80859375,0.084667256978702,10.0,16.0,1.2324324324324325,10.528564453125,-36.9873046875,47.18017578125,0.005349999999999966,16.082763671875
185,SA129,6,P5-P8,V1,SA129.3,Pyramidal,Pyr,4.0,1599.121093749997,-61.48681640625003,0.12894562644812532,6.666666666666651,6.0,1.5597222222222222,0.152587890625,-24.96337890625,54.229736328125,0.0047999999999999154,14.5263671875
186,SA130,6,P5-P8,S1BF,SA130.1,LHX6,PV,23.0,301.8188476562494,-64.08081054687501,0.1642156375725579,71.0,4.0,,1.40380859375,-37.933349609375,44.677734375,0.003250000000000197,10.040283203125
187,SA130,6,P5-P8,S1BF,SA130.2,LHX6,SST,4.0,210.87646484374923,-65.087890625,0.17204481981363193,23.789473684210485,6.0,0.02423469387755102,0.30517578125,-31.6162109375,48.370361328125,0.006399999999999961,11.8408203125
188,SA130,6,P5-P8,S1BF,SA130.3,LHX6,PV,4.0,1198.1201171875005,-67.889404296875,0.08957438077726958,24.9162303664921,44.0,1.1647331786542923,3.0517578125,-31.707763671875,50.6591796875,0.0021500000000000963,22.3388671875
189,SA130,6,P5-P8,S1BF,SA130.4,LHX6,PV,4.0,1167.6025390624989,-70.31250000000001,0.12112852263358728,20.188235294117597,46.0,1.1967592592592593,1.190185546875,-29.4189453125,51.849365234375,0.0020000000000000018,21.209716796875
190,SA130,6,P5-P8,S1BF,SA130.5,LHX6,PV,5.0,1524.047851562499,-74.59106445312501,0.11674038757038965,14.241900647948153,48.0,1.2203389830508475,0.42724609375,-34.11865234375,58.990478515625,0.0020000000000000018,18.4326171875
191,SA131,12,P9-P13,V1,SA131.1,LHX6,SST,4.0,855.3984670928024,-67.64933268229169,0.06132527301852467,5.000000000000001,30.0,1.0623209169054442,1.4495849609375,-44.219970703125,72.81494140625,0.002650000000000041,17.364501953125
192,SA131,12,P9-P13,S1BF,SA131.2,Pyramidal,Pyr,4.0,420.1783032949855,-65.80832928091225,0.10293972487322399,19.69126213592233,24.0,1.2597444089456868,7.904052734375,-34.24072265625,78.033447265625,0.0019499999999998963,17.669677734375
193,SA131,12,P9-P13,S1BF,SA131.3,LHX6,SST,4.0,264.20656026722037,-61.32674758028071,0.124075844110415,14.339805825242712,40.0,1.3510815307820299,3.143310546875,-43.88427734375,90.240478515625,0.0013999999999998458,11.77978515625
194,SA131,12,P9-P13,S1BF,SA131.4,LHX6,PV,4.0,117.19649475922569,-61.3274229780921,,124.84151283205759,60.0,1.266441821247892,10.284423828125,-31.8603515625,64.971923828125,0.0010999999999998789,20.538330078125
195,SA132,8,P5-P8,V1,SA132.2,Pyramidal,Pyr,4.0,942.9931640624993,-65.8660888671875,0.13526277371564213,26.009433962264165,16.0,1.1944971537001898,0.701904296875,-32.440185546875,59.75341796875,0.003249999999999975,17.51708984375
196,SA133,17,P14-P18,S1BF,SA133.1,LHX6,SST,5.0,193.1244837803332,-59.82108330373712,,31.50551876379695,46.0,3.046228710462287,4.180908203125,-47.2412109375,78.094482421875,0.0012000000000000899,12.939453125
197,SA133,17,P14-P18,S1BF,SA133.2,LHX6,PV,4.0,167.95013790058962,-66.77890386120836,0.030265299456436114,146.11764705882354,70.0,1.0133982947624847,2.62451171875,-32.257080078125,57.06787109375,0.0010499999999999954,18.707275390625
198,SA133,17,P14-P18,S1BF,SA133.3,LHX6,PV,4.0,85.89870823728319,-64.95975564164547,,281.00000000000006,40.0,1.120879120879121,4.302978515625,-22.186279296875,44.98291015625,0.001100000000000101,19.71435546875
199,SA133,17,P14-P18,S1BF,SA133.5,Pyramidal,Pyr,4.0,207.23552868025982,-78.07475897309968,0.07248603438605025,36.99999999999995,14.0,3.77845220030349,1.556396484375,-29.541015625,64.666748046875,0.002449999999999841,16.7236328125
200,SA134,7,P5-P8,S1BF,SA134.1,SSTCre,SST,5.0,910.7185132575752,-55.32023111979168,0.05816883031132523,6.6666666666666625,24.0,1.1003552397868561,0.8544921875,-39.398193359375,69.7021484375,0.0032000000000000917,20.32470703125
201,SA134,7,P5-P8,S1BF,SA134.2,SSTCre,SST,5.0,628.921046401515,-66.03597005208334,0.0926762155345121,10.0,34.0,1.184775536759922,4.058837890625,-49.652099609375,80.230712890625,0.0024999999999999467,10.986328125
202,SA134,7,P5-P8,S1BF,SA134.3,SSTCre,SST,23.0,985.1074218749998,-64.01977539062501,0.14776807706827097,26.944055944055975,26.0,1.1849380362249762,3.5400390625,-34.24072265625,54.74853515625,0.0030000000000001137,21.728515625
203,SA134,7,P5-P8,S1BF,SA134.4,SSTCre,SST,4.0,831.1138731060606,-61.415608723958336,0.08710998393459733,6.924050632911385,8.0,1.5440097799511003,2.716064453125,-35.09521484375,63.446044921875,0.0033000000000000806,16.326904296875
204,SA134,7,P5-P8,S1BF,SA134.5,SSTCre,SST,4.0,882.6608368844695,-68.60249837239584,0.13182959611816536,25.0,34.0,1.0935334872979214,0.91552734375,-39.947509765625,66.192626953125,0.002950000000000008,16.998291015625
205,SA134,7,P5-P8,V1,SA134.6,SSTCre,SST,4.0,1298.4767104640136,-68.66963704427087,0.1252265010225835,10.0,18.0,1.15625,0.457763671875,-44.43359375,55.877685546875,0.004050000000000109,12.969970703125
206,SA134,7,P5-P8,V1,SA134.7,SSTCre,SST,4.0,1098.5588304924242,-72.59724934895836,0.14648301110987835,5.999999999999998,30.0,1.0450135816841288,0.244140625,-45.59326171875,74.798583984375,0.0025999999999999357,15.899658203125
207,SA134,7,P5-P8,V1,SA134.8,LHX6,PV,4.0,1731.2529592803025,-67.98502604166667,0.07225458714937306,15.0,26.0,1.3880407124681935,1.434326171875,-32.65380859375,54.50439453125,0.002950000000000008,20.99609375
208,SA134,7,P5-P8,V1,SA134.9,Pyramidal,Pyr,4.0,1163.478042140151,-63.61287434895834,0.06246176244190436,30.0,4.0,,0.762939453125,-33.355712890625,57.67822265625,0.0040999999999999925,14.5263671875
209,SA149,8,P5-P8,V1,SA149.3,SSTCre,SST,5.0,1304.9316406249968,-63.04931640625002,0.15978462510718605,5.0,38.0,1.0204498977505112,0.3662109375,-44.036865234375,49.041748046875,0.0022500000000000853,18.4326171875
210,SA150,8,P5-P8,V1,SA150.2,SSTCre,SST,6.0,666.2512282430945,-66.85367886829127,0.09841019332223067,10.0,36.0,1.04986642920748,18.12744140625,-39.97802734375,52.8564453125,0.0020499999999998852,27.83203125
211,SA151,7,P5-P8,V1,SA151.1,SSTCre,SST,6.0,1518.2495117187493,-57.35321044921875,0.13952814412858877,5.0,42.0,0.9288888888888889,0.3662109375,-39.794921875,58.7158203125,0.0023500000000000743,19.34814453125
212,SA151,7,P5-P8,V1,SA151.2,SSTCre,SST,6.0,1328.9609791543264,-64.29352240539838,0.10323606597205176,5.0,38.0,1.0237651444547997,0.42724609375,-39.306640625,52.18505859375,0.0020499999999998852,20.294189453125
213,SA151,7,P5-P8,V1,SA151.3,SSTCre,SST,5.0,610.670527896364,-64.06799844793372,0.12281123494507187,16.11485870556061,38.0,1.0744466800804828,1.129150390625,-43.45703125,73.66943359375,0.0020500000000001073,11.04736328125
214,SA152,7,P5-P8,V1,SA152.1,SSTCre,SST,5.0,913.6962890624985,-59.18273925781252,0.06694661446146308,10.0,34.0,0.9378188000971581,0.732421875,-42.05322265625,72.723388671875,0.0019500000000001183,14.09912109375
215,SA152,7,P5-P8,V1,SA152.2,SSTCre,SST,42.0,765.6860351562492,-65.60058593750001,0.14805434411885998,10.0,28.0,1.2827260458839407,4.364013671875,-34.97314453125,60.699462890625,0.004550000000000054,28.045654296875
216,SA153,15,P14-P18,V1,SA153.1,SSTCre,SST,6.0,330.3957028556545,-66.41181540549287,0.10904598791087529,24.481361426256136,34.0,1.0925812385039853,0.30517578125,-43.39599609375,78.216552734375,0.0017499999999999183,13.885498046875
217,SA153,15,P14-P18,V1,SA153.2,Pyramidal,Pyr,5.0,258.4292968911564,-75.79827638582526,0.13618838730746372,30.0,22.0,4.482758620689655,0.823974609375,-40.4052734375,67.2607421875,0.003349999999999964,0.0
218,SA153,15,P14-P18,V1,SA153.3,SSTCre,SST,5.0,372.571608236691,-71.6673235925222,0.16092030191492515,9.58823529411765,62.0,0.9972170686456401,0.9765625,-42.572021484375,81.939697265625,0.0012499999999999734,20.20263671875
219,SA154,15,P14-P18,V1,SA154.1,SSTCre,SST,5.0,403.1514847036709,-62.87723168494946,0.12147550994730663,16.861367837338275,40.0,1.258252427184466,0.1220703125,-46.844482421875,87.982177734375,0.0015500000000001624,7.110595703125
220,SA154,15,P14-P18,V1,SA154.2,SSTCre,SST,5.0,380.157103545996,-67.97101636082354,0.0894321123620948,20.0,58.0,1.1591962905718702,1.190185546875,-42.449951171875,83.038330078125,0.0012499999999999734,16.448974609375
221,SA155,15,P14-P18,V1,SA155.1,SSTCre,SST,5.0,305.07985144792644,-66.63128148055463,0.13247394988622901,20.080000000000005,42.0,1.1235955056179776,5.126953125,-42.05322265625,83.282470703125,0.0018000000000000238,13.153076171875
222,SA155,15,P14-P18,V1,SA155.2,SSTCre,SST,6.0,365.0669926421927,-68.95364101001172,0.05294977546836168,22.226548672566377,46.0,1.3078556263269638,2.777099609375,-42.1142578125,72.845458984375,0.0018000000000000238,10.284423828125
223,SA156,15,P14-P18,V1,SA156.1,SSTCre,SST,6.0,383.5100380483271,-70.51247595061497,0.05899141637491024,17.20172599784252,44.0,1.258345428156749,2.74658203125,-44.158935546875,63.232421875,0.0020500000000001073,11.932373046875
224,SA157,8,P5-P8,V1,SA157.1,SSTCre,SST,6.0,2131.3864087301617,-61.8856520879836,0.10970088337264348,6.0,28.0,1.0214592274678111,0.518798828125,-37.994384765625,64.666748046875,0.0041999999999999815,18.035888671875
225,SA157,8,P5-P8,V1,SA157.2,SSTCre,SST,6.0,717.3665364583326,-62.05037434895834,0.07967504416066694,5.0,30.0,1.0512514898688916,0.8544921875,-44.586181640625,73.18115234375,0.002649999999999819,16.998291015625
226,SA158,8,P5-P8,V1,SA158.1,SSTCre,SST,6.0,942.7146306113609,-67.3519316173735,0.07377894044714528,6.0,20.0,1.1221288515406163,1.129150390625,-30.57861328125,43.182373046875,0.0029999999999998916,26.42822265625
227,SA158,8,P5-P8,V1,SA158.2,SSTCre,SST,6.0,1170.6542968749998,-61.718750000000014,0.11952889830475577,10.0,32.0,1.45375,0.3662109375,-39.642333984375,67.962646484375,0.002650000000000041,7.904052734375
228,SA158,8,P5-P8,V1,SA158.3,SSTCre,SST,6.0,527.3121517378154,-68.13526520644635,0.09456156352444706,6.666666666666658,22.0,1.0624685138539043,4.364013671875,-42.48046875,59.783935546875,0.003149999999999986,10.467529296875
229,SA159,18,P14-P18,V1,SA159.1,SSTCre,SST,5.0,174.7629538049839,-63.33581232541882,0.04076076604165565,27.666666666666604,42.0,1.1794500723589,4.0283203125,-43.76220703125,78.338623046875,0.0010999999999998789,12.51220703125
230,SA159,18,P14-P18,V1,SA159.2,SSTCre,FS,5.0,137.05202905352334,-68.58513909355626,0.15126559273523596,134.48387096774186,108.0,1.0524017467248907,0.67138671875,-37.933349609375,55.206298828125,0.0006999999999999229,19.012451171875
231,SA159,18,P14-P18,V1,SA159.3,SSTCre,SST,5.0,376.5798611627098,-60.08895133178718,0.08738288026178945,8.358015815959748,66.0,0.992638036809816,4.364013671875,-41.900634765625,65.7958984375,0.0009999999999998899,10.92529296875
232,SA159,18,P14-P18,V1,SA159.4,SSTCre,SST,42.0,182.5377550140614,-69.31346360747273,0.15409027883500262,25.574257425742317,50.0,0.9067669172932331,0.6103515625,-40.83251953125,57.7392578125,0.0010999999999998789,6.988525390625
233,SA160,18,P14-P18,V1,SA160.1,SSTCre,SST,5.0,359.38405346522984,-66.47860090587277,0.16659227187235043,7.409326424870476,64.0,1.2980561555075594,1.52587890625,-45.2880859375,69.427490234375,0.0013499999999999623,9.002685546875
234,SA160,18,P14-P18,V1,SA160.2,SSTCre,SST,5.0,408.3563977428583,-62.76487606810115,0.05303011739387314,14.690196078431383,48.0,1.247719298245614,4.82177734375,-37.90283203125,66.58935546875,0.0011999999999998678,13.427734375
235,SA83,11,P9-P13,V1,SA83.1,LHX6,PV,4.0,213.65035759914736,-62.24213932963221,0.14005247668626,61.666666666666636,58.0,1.286368843069874,1.434326171875,-37.65869140625,56.2744140625,0.0016500000000001513,18.5546875
236,SA83,11,P9-P13,V1,SA83.2,LHX6,PV,4.0,246.68878743328625,-60.05882265699054,0.13254351879461743,82.00000000000006,48.0,1.0862239841427155,1.64794921875,-32.40966796875,52.18505859375,0.0016000000000000458,20.904541015625
237,SA83,11,P9-P13,V1,SA83.3,LHX6;SSTCre,SST,4.0,386.67960654526405,-60.08429745364235,0.16833269574270432,31.66666666666664,42.0,1.1439024390243901,2.99072265625,-39.55078125,57.342529296875,0.0020000000000000018,11.077880859375
238,SA83,11,P9-P13,V1,SA83.4,LHX6,PV,4.0,254.46407872774512,-56.835683941487396,0.018716226796002156,41.66666666666669,58.0,1.1747463359639234,0.396728515625,-30.029296875,48.675537109375,0.0015499999999999403,20.20263671875
239,SA84,11,P9-P13,V1,SA84.1,SSTCre,SST,4.0,252.72253787878708,-55.00691731770835,0.197454225700533,72.6666666666666,16.0,1.7916666666666667,0.213623046875,-31.036376953125,55.511474609375,0.0021499999999998742,10.92529296875
240,SA85,13,P14-P18,V1,SA85.1,SSTCre,SST,4.0,127.13412042390502,-59.65526426735675,0.01991163710197273,23.94117647058827,34.0,2.9216867469879517,0.42724609375,-48.187255859375,60.6689453125,0.0015499999999999403,9.3994140625
241,SA85,13,P14-P18,V1,SA85.2,SSTCre,SST,4.0,273.87146872832915,-60.79915871758079,0.1476099141393649,14.576923076923048,40.0,1.9008042895442359,4.791259765625,-41.19873046875,69.27490234375,0.0015499999999999403,10.894775390625
242,SA85,13,P14-P18,V1,SA85.3,SSTCre,SST,4.0,215.84538274440519,-63.304227636056474,0.07752323742266473,48.500000000000014,54.0,1.0898587933247754,0.48828125,-41.80908203125,53.77197265625,0.0014499999999999513,12.14599609375
243,SA86,13,P14-P18,V1,SA86.1,SSTCre,SST,4.0,359.0215611697562,-55.296388212495984,0.19304171070945142,22.891304347826075,32.0,1.0516455696202531,0.3509521484375,-38.6962890625,59.63134765625,0.0013499999999999623,11.749267578125
244,SA86,13,P14-P18,V1,SA86.2,SSTCre,SST,4.0,169.87430265113977,-67.44334275009136,0.1965702925348496,67.66666666666669,20.0,1.7317436661698957,0.91552734375,-43.701171875,54.26025390625,0.0014999999999998348,11.41357421875
245,SA87,16,P14-P18,V1,SA87.1,Pyramidal,FS,4.0,135.91810396865142,-60.812987994769834,,131.64369616288175,74.0,0.9235127478753541,2.838134765625,-32.53173828125,62.835693359375,0.0006500000000000394,25.726318359375
246,SA88,16,P14-P18,V1,SA88.1,LHX6,PV,4.0,161.92357051234933,-67.88065975654222,0.02604207704726418,140.50904799370576,68.0,0.44245142002989535,3.173828125,-28.717041015625,58.319091796875,0.0009499999999997844,25.115966796875
247,SA88,16,P14-P18,V1,SA88.2,LHX6,PV,4.0,120.8745313183799,-71.74044349569776,,242.99999999999994,70.0,0.8636096413874191,1.129150390625,-33.02001953125,60.028076171875,0.0008500000000000174,21.54541015625
248,SA88,16,P14-P18,S1BF,SA88.3,LHX6,PV,4.0,80.99492001860827,-61.99493139627945,,225.87000000000006,112.0,0.8573883161512027,1.220703125,-39.00146484375,62.408447265625,0.0005999999999999339,14.373779296875
249,SA88,16,P14-P18,S1BF,SA88.4,Pyramidal,Pyr,4.0,362.2153320492146,-63.066680223680606,0.04964664730569182,40.0,16.0,1.242086144265698,4.364013671875,-35.21728515625,59.63134765625,0.0020500000000001073,27.313232421875
250,SA89,16,P14-P18,V1,SA89.1,LHX6,PV,4.0,142.83619063316067,-71.75036680608368,0.017823181666571535,127.97138184791483,66.0,1.0875912408759123,1.40380859375,-33.935546875,58.2275390625,0.0009999999999998899,24.932861328125
251,SA89,16,P14-P18,V1,SA89.2,LHX6,PV,4.0,124.38928751225956,-57.41809171739749,,65.62686567164181,76.0,0.9552529182879378,1.77001953125,-35.09521484375,49.49951171875,0.0010499999999999954,20.6298828125
252,SA90,8,P5-P8,V1,SA90.1,SSTCre,SST,4.0,679.6545507065935,-69.21581794359655,0.11376933793019665,10.0,50.0,1.032427695004382,1.5869140625,-42.572021484375,66.558837890625,0.0020499999999998852,20.233154296875
253,SA90,8,P5-P8,V1,SA90.2,Pyramidal,Pyr,5.0,1031.881396436676,-63.37703399054098,0.1002340923873213,20.0,20.0,0.7312116564417178,2.3193359375,-36.102294921875,58.807373046875,0.00374999999999992,14.22119140625
254,SA91,8,P5-P8,V1,SA91.1,LHX6,SST,4.0,717.4551858618246,-67.91943647814144,0.07346495991691793,5.789473684210525,42.0,1.3045454545454545,11.1083984375,-33.69140625,54.74853515625,0.0025500000000000522,23.25439453125
